Word	Label	Book	Chapter	Line
،	3	4	6	22

أفي	3	4	6	22
موقف	3	4	6	22
تناظر	4	4	6	22
وتناحر	4	4	6	22
نحن	3	4	6	22
يا	3	4	6	22
أحمقان	3	4	6	22
؟	3	4	6	22
!	3	4	6	22

ماذا	3	4	6	22
تركتم	3	4	6	22
للبشر	3	4	6	22
من	3	4	6	22
صنوف	3	4	6	22
العداء	4	4	6	22
والخصام	3	4	6	22
!	3	4	6	22

نحن	3	4	6	22
نعترف	3	4	6	22
لكل	3	4	6	22
من	3	4	6	22
الرجماء	3	4	6	22
الفخام	5	4	6	22
بقيمة	3	4	6	22
جهاده	3	4	6	22
.	3	4	6	22

الحرب	3	4	6	22
لم	3	4	6	22
تتم	3	4	6	22
بعمل	3	4	6	22
واحد	3	4	6	22
لكي	3	4	6	22
يحتكر	4	4	6	22
هذا	3	4	6	22
الواحد	3	4	6	22
الفضل	3	4	6	22
فيها	3	4	6	22
لنفسه	3	4	6	22
،	3	4	6	22

بل	3	4	6	22
كان	3	4	6	22
جهاد	3	4	6	22
كل	3	4	6	22
واحد	3	4	6	22
لازما	3	4	6	22
.	3	4	6	22

عند	3	4	6	23
ذلك	3	4	6	23
نبهت	3	4	6	23
المؤتمر	4	4	6	23
ضجة	3	4	6	23
من	3	4	6	23
بعيد	3	4	6	23
فوجهوا	4	4	6	23
أنظارهم	3	4	6	23
إليها	3	4	6	23
،	3	4	6	23

وإذا	4	4	6	23
جمع	3	4	6	23
لا	3	4	6	23
يحصى	3	4	6	23
عدده	3	4	6	23
قادم	3	4	6	23
،	3	4	6	23

فقال	3	4	6	23
بعلزبول	3	4	6	23
:	3	4	6	23
ما	3	4	6	23
هذا	3	4	6	23
؟	3	4	6	23

ما	3	4	6	23
هذا	3	4	6	23
؟	3	4	6	23

فقال	3	4	6	24
انفنتوروس	3	4	6	24
:	3	4	6	24
أظنها	3	4	6	24
مظاهرة	4	4	6	24
.	3	4	6	24

بعلزبول	3	4	6	25
:	3	4	6	25
مظاهرة	4	4	6	25
!	3	4	6	25

حفاوة	4	4	6	25
بأبطالنا	3	4	6	25
؟	3	4	6	25

هتاف	4	4	6	25
لهم	3	4	6	25
؟	3	4	6	25

انفنتوروس	3	4	6	26
:	3	4	6	26
أظنها	3	4	6	26
مظاهرة	4	4	6	26
تذمر	3	4	6	26
وشكايات	3	4	6	26
،	3	4	6	26

يا	3	4	6	26
ذا	3	4	6	26
الجبروت	3	4	6	26
.	3	4	6	26

–	3	4	6	27
تذمر	3	4	6	27
وشكايات	3	4	6	27
!	3	4	6	27

لماذا	3	4	6	27
؟	3	4	6	27
!	3	4	6	27

–	3	4	6	28
لا	3	4	6	28
أدري	3	4	6	28
تمام	3	4	6	28
الدراية	3	4	6	28
بالحقيقة	3	4	6	28
،	3	4	6	28

وإنما	4	4	6	28
سمعت	3	4	6	28
لغطا	5	4	6	28
بأن	3	4	6	28
الحرب	3	4	6	28
الكبرى	3	4	6	28
كانت	3	4	6	28
فشلا	3	4	6	28
.	3	4	6	28

فقال	3	4	6	29
فيرومارس	3	4	6	29
:	3	4	6	29
إذن	3	4	6	29
كانت	3	4	6	29
اختراعاتك	3	4	6	29
يا	3	4	6	29
انفنتوروس	3	4	6	29
نكبة	4	4	6	29
لنا	3	4	6	29
لا	3	4	6	29
لأهل	3	4	6	29
الملكوت	5	4	6	29
.	3	4	6	29

فقال	3	4	6	30
انفنتوروس	3	4	6	30
:	3	4	6	30
ألا	3	4	6	30
تخبرنا	3	4	6	30
ماذا	3	4	6	30
كانت	3	4	6	30
قيادتك	3	4	6	30
لبني	3	4	6	30
البشر	3	4	6	30
في	3	4	6	30
الحرب	3	4	6	30
.	3	4	6	30

فصاح	3	4	6	31
بعلزبول	3	4	6	31
:	3	4	6	31
صمتا	3	4	6	31
يا	3	4	6	31
خبيثان	3	4	6	31
،	3	4	6	31

أخلافكما	3	4	6	31
أعالج	3	4	6	31
الآن	4	4	6	31
أم	3	4	6	31
هذه	3	4	6	31
المظاهرة	4	4	6	31
المقلقة	4	4	6	31
؟	3	4	6	31

هل	3	4	6	31
لك	3	4	6	31
يا	3	4	6	31
ميديوموس	3	4	6	31
أن	3	4	6	31
تقابل	3	4	6	31
هؤلاء	3	4	6	31
المتظاهرين	4	4	6	31
وتصدهم	3	4	6	31
بالتي	3	4	6	31
هي	3	4	6	31
أحسن	3	4	6	31
؟	3	4	6	31

فقال	3	4	6	32
ميديوموس	3	4	6	32
:	3	4	6	32
من	3	4	6	32
يستطيع	3	4	6	32
يا	3	4	6	32
مولاي	3	4	6	32
أن	3	4	6	32
يقف	3	4	6	32
في	3	4	6	32
سبيل	3	4	6	32
السيل	3	4	6	32
العرم	5	4	6	32
؟	3	4	6	32

–	3	4	6	33
لعل	3	4	6	33
أوجستوس	3	4	6	33
يستطيع	3	4	6	33
أن	3	4	6	33
يصرف	3	4	6	33
هذا	3	4	6	33
السيل	3	4	6	33
في	3	4	6	33
أقنية	3	4	6	33
يمينا	3	4	6	33
وشمالا	3	4	6	33
حتى	3	4	6	33
لا	3	4	6	33
يصل	3	4	6	33
إلينا	3	4	6	33
إلا	3	4	6	33
نزيز	5	4	6	33
منه	3	4	6	33
.	3	4	6	33

فقال	3	4	6	34
أرجنتوس	3	4	6	34
:	3	4	6	34
لا	3	4	6	34
يمكن	3	4	6	34
حفر	3	4	6	34
الأقنية	3	4	6	34
في	3	4	6	34
حالة	3	4	6	34
الفيضان	3	4	6	34
يا	3	4	6	34
مولاي	3	4	6	34
،	3	4	6	34

إني	3	4	6	34
أرى	3	4	6	34
فيضانا	3	4	6	34
متدفقا	4	4	6	34
.	3	4	6	34

فالتفت	4	4	6	35
بعلزبول	3	4	6	35
إلى	3	4	6	35
يمينه	3	4	6	35
مكفهر	5	4	6	35
الوجه	3	4	6	35
كأنه	3	4	6	35
يسترشد	5	4	6	35
بدهاء	3	4	6	35
عقيلته	5	4	6	35
فينوموس	3	4	6	35
،	3	4	6	35

فنظرت	3	4	6	35
فيه	3	4	6	35
باسمة	3	4	6	35
:	3	4	6	35
لا	3	4	6	35
تخف	3	4	6	35
يا	3	4	6	35
عزيزي	3	4	6	35
دع	5	4	6	35
السيل	3	4	6	35
يتدفق	3	4	6	35
في	3	4	6	35
مجراه	4	4	6	35
ولا	3	4	6	35
تعترضه	3	4	6	35
،	3	4	6	35

لقد	3	4	6	35
اصطنعت	4	4	6	35
سفينة	3	4	6	35
نركب	3	4	6	35
فيها	3	4	6	35
متن	4	4	6	35
هذا	3	4	6	35
الطوفان	3	4	6	35
،	3	4	6	35

إني	3	4	6	35
أحسب	3	4	6	35
حساب	3	4	6	35
هوج	5	4	6	35
الشعب	3	4	6	35
في	3	4	6	35
حالة	3	4	6	35
هياجه	5	4	6	35
،	3	4	6	35

فمهما	3	4	6	35
كان	3	4	6	35
الفرد	3	4	6	35
متعقلا	5	4	6	35
فالجمهور	3	4	6	35
أرعن	4	4	6	35
،	3	4	6	35

مهما	3	4	6	35
تلاطمت	4	4	6	35
الأمواج	3	4	6	35
،	3	4	6	35

فلا	3	4	6	35
تتحطم	3	4	6	35
السفينة	3	4	6	35
إذا	3	4	6	35
كانت	3	4	6	35
بعيدة	3	4	6	35
عن	3	4	6	35
صخور	3	4	6	35
الشواطئ	3	4	6	35
،	3	4	6	35

هلم	4	4	6	35
نقابل	3	4	6	35
الشعب	3	4	6	35
قبل	3	4	6	35
أن	3	4	6	35
يصل	3	4	6	35
إلى	3	4	6	35
هنا	3	4	6	35
.	3	4	6	35

–	3	4	6	36
ويحك	4	4	6	36
!	3	4	6	36

أتريدين	3	4	6	36
أن	3	4	6	36
نوقد	3	4	6	36
ثورة	4	4	6	36
جنونية	3	4	6	36
بتهجمنا	3	4	6	36
عليه	3	4	6	36
.	3	4	6	36

–	3	4	6	37
لا	3	4	6	37
نتهجم	5	4	6	37
عليه	3	4	6	37
بل	3	4	6	37
نشترك	3	4	6	37
معه	3	4	6	37
بالمظاهرة	4	4	6	37
.	3	4	6	37

–	3	4	6	38
سياسة	4	4	6	38
هوجاء	5	4	6	38
لا	3	4	6	38
أفهمها	3	4	6	38
.	3	4	6	38

–	3	4	6	39
لم	3	4	6	39
يبق	3	4	6	39
وقت	3	4	6	39
للجدال	4	4	6	39
،	3	4	6	39

هلموا	4	4	6	39
اتبعوني	3	4	6	39
في	3	4	6	39
الحال	3	4	6	39
؛	3	4	6	39

فإني	3	4	6	39
لكم	3	4	6	39
قائدة	3	4	6	39
في	3	4	6	39
هذه	3	4	6	39
المباغتة	4	4	6	39
،	3	4	6	39

هلموا	4	4	6	39
.	3	4	6	39

ونزلت	3	4	6	40
فينوموس	3	4	6	40
عن	3	4	6	40
عرشها	3	4	6	40
ومشت	3	4	6	40
نحو	4	4	6	40
الجمع	3	4	6	40
القادم	3	4	6	40
،	3	4	6	40

فلم	3	4	6	40
يسع	3	4	6	40
بعلزبول	3	4	6	40
إلا	3	4	6	40
أن	3	4	6	40
يسير	3	4	6	40
إلى	3	4	6	40
جنبها	3	4	6	40
،	3	4	6	40

ولم	3	4	6	40
يسع	3	4	6	40
الرجماء	3	4	6	40
إلا	3	4	6	40
أن	3	4	6	40
يتبعوهما	3	4	6	40
.	3	4	6	40

وفي	3	4	6	41
بضع	3	4	6	41
دقائق	3	4	6	41
لم	3	4	6	41
يبق	3	4	6	41
بين	3	4	6	41
الجمع	3	4	6	41
المتظاهر	4	4	6	41
والجماعة	3	4	6	41
المستقبلة	3	4	6	41
إلا	3	4	6	41
مسافة	3	4	6	41
سمع	3	4	6	41
الهتافات	4	4	6	41
،	3	4	6	41

فإذا	4	4	6	41
جميع	3	4	6	41
المتظاهرين	4	4	6	41
يهتف	3	4	6	41
:	3	4	6	41
لتسقط	3	4	6	41
الوزارة	3	4	6	41
،	3	4	6	41

لتسقط	3	4	6	41
دولة	3	4	6	41
الرجماء	3	4	6	41
،	3	4	6	41

لتحي	4	4	6	41
الديموقراطية	4	4	6	41
،	3	4	6	41

لتحي	3	4	6	41
الجمهورية	3	4	6	41
،	3	4	6	41

لتسقط	4	4	6	41
الدكتاتورية	4	4	6	41
.	3	4	6	41

فغمغم	5	4	6	42
بعلزبول	3	4	6	42
قائلا	3	4	6	42
:	3	4	6	42
هذا	3	4	6	42
ما	3	4	6	42
اكتسبه	3	4	6	42
شعبي	3	4	6	42
من	3	4	6	42
أشقياء	3	4	6	42
الأرض	3	4	6	42
الملاعين	3	4	6	42
.	3	4	6	42

وصاحت	3	4	6	43
فينوموس	3	4	6	43
:	3	4	6	43
ليحي	3	4	6	43
الشعب	3	4	6	43
،	3	4	6	43

ليحي	3	4	6	43
الاتحاد	3	4	6	43
،	3	4	6	43

لتحي	3	4	6	43
راية	3	4	6	43
الأمة	3	4	6	43
الجهنمية	3	4	6	43
،	3	4	6	43

لتحي	3	4	6	43
حكومة	3	4	6	43
الشعب	3	4	6	43
.	3	4	6	43

وكان	3	4	6	44
الرجماء	3	4	6	44
من	3	4	6	44
ورائها	3	4	6	44
يرددون	3	4	6	44
هذه	3	4	6	44
الهتافات	4	4	6	44
.	3	4	6	44

وما	3	4	6	45
أصبح	4	4	6	45
المجال	4	4	6	45
بين	3	4	6	45
الفريقين	3	4	6	45
على	3	4	6	45
قاب	4	4	6	45
قوسين	3	4	6	45
حتى	3	4	6	45
توقفت	4	4	6	45
المظاهرة	4	4	6	45
،	3	4	6	45

ورفع	3	4	6	45
قادة	3	4	6	45
الجمع	3	4	6	45
أكفهم	3	4	6	45
يعنون	3	4	6	45
إسكات	4	4	6	45
الجمع	3	4	6	45
وتهدئة	3	4	6	45
ثائره	3	4	6	45
؛	3	4	6	45

لكي	3	4	6	45
يفهموا	3	4	6	45
ماذا	3	4	6	45
يهتف	3	4	6	45
الرجماء	3	4	6	45
.	3	4	6	45

عند	3	4	6	46
ذلك	3	4	6	46
تقدمت	3	4	6	46
فينوموس	3	4	6	46
إلى	3	4	6	46
مقدمة	3	4	6	46
المظاهرة	4	4	6	46
وأمسكت	3	4	6	46
بطرف	4	4	6	46
العلم	3	4	6	46
الأول	3	4	6	46
،	3	4	6	46

وقبلته	3	4	6	46
قبلات	3	4	6	46
عديدة	3	4	6	46
وهي	3	4	6	46
تصيح	3	4	6	46
:	3	4	6	46
«	3	4	6	46
(	3	4	6	46
ليخفق	4	4	6	46
)	3	4	6	46
علم	3	4	6	46
الشعب	3	4	6	46
متعاليا	3	4	6	46
»	3	4	6	46
،	3	4	6	46

فردد	3	4	6	46
الجمهور	3	4	6	46
هتافها	4	4	6	46
،	3	4	6	46

وقابله	3	4	6	46
قادة	3	4	6	46
المتظاهرين	4	4	6	46
بالهتاف	4	4	6	46
:	3	4	6	46
لتحي	3	4	6	46
ذات	4	4	6	46
الدهاء	3	4	6	46
فينوموس	3	4	6	46
،	3	4	6	46

ليحي	3	4	6	46
ذو	3	4	6	46
الجبروت	3	4	6	46
بعلزبول	3	4	6	46
.	3	4	6	46

ثم	3	4	6	47
زجت	4	4	6	47
فينوموس	3	4	6	47
نفسها	3	4	6	47
بين	3	4	6	47
القادة	3	4	6	47
وهي	3	4	6	47
تقول	3	4	6	47
:	3	4	6	47
الدولة	3	4	6	47
تشكر	3	4	6	47
للشعب	3	4	6	47
مظاهرته	4	4	6	47
الابتهاجية	3	4	6	47
في	3	4	6	47
حفلة	3	4	6	47
النصر	4	4	6	47
،	3	4	6	47

وتمتن	4	4	6	47
لما	3	4	6	47
أبداه	3	4	6	47
من	3	4	6	47
العواطف	3	4	6	47
نحو	4	4	6	47
الوزارة	3	4	6	47
التي	3	4	6	47
بسطت	4	4	6	47
اليوم	3	4	6	47
تقارير	3	4	6	47
أعمالها	3	4	6	47
المجيدة	4	4	6	47
في	3	4	6	47
حرب	3	4	6	47
الملكوت	5	4	6	47
البشري	5	4	6	47
.	3	4	6	47

فتصدى	3	4	6	48
لها	3	4	6	48
كبير	3	4	6	48
القادة	3	4	6	48
وقال	3	4	6	48
:	3	4	6	48
ليست	3	4	6	48
هذه	3	4	6	48
مظاهرة	4	4	6	48
ابتهاج	3	4	6	48
يا	3	4	6	48
سيدتي	3	4	6	48
الموقرة	4	4	6	48
،	3	4	6	48

بل	3	4	6	48
هي	3	4	6	48
مظاهرة	4	4	6	48
شكوى	3	4	6	48
وتذمر	3	4	6	48
.	3	4	6	48

–	3	4	6	49
أتذمر	3	4	6	49
من	3	4	6	49
جهاد	3	4	6	49
عظيم	3	4	6	49
لم	3	4	6	49
يسبق	3	4	6	49
له	3	4	6	49
نظير	4	4	6	49
؟	3	4	6	49

أشكوى	3	4	6	49
من	3	4	6	49
نصر	4	4	6	49
باهر	3	4	6	49
لم	3	4	6	49
نكن	3	4	6	49
نحلم	3	4	6	49
به	3	4	6	49
؟	3	4	6	49

–	3	4	6	50
بل	3	4	6	50
هي	3	4	6	50
شكوى	3	4	6	50
من	3	4	6	50
أماني	3	4	6	50
موعودة	3	4	6	50
لم	3	4	6	50
تحقق	3	4	6	50
،	3	4	6	50

وتذمر	3	4	6	50
من	3	4	6	50
تبجح	4	4	6	50
بنصر	4	4	6	50
وهمي	3	4	6	50
.	3	4	6	50

لقد	3	4	6	50
سئم	3	4	6	50
الشعب	3	4	6	50
الانتظار	3	4	6	50
عدة	4	4	6	50
أدهار	4	4	6	50
على	3	4	6	50
أمل	3	4	6	50
الانتصار	3	4	6	50
،	3	4	6	50

وضجر	3	4	6	50
من	3	4	6	50
آمال	3	4	6	50
كالآل	5	4	6	50
(	3	4	6	50
السراب	4	4	6	50
)	3	4	6	50
،	3	4	6	50

ولم	3	4	6	50
يعد	3	4	6	50
يطيق	4	4	6	50
صبرا	3	4	6	50
على	3	4	6	50
هذه	3	4	6	50
الحال	3	4	6	50
،	3	4	6	50

بل	3	4	6	50
يبتغي	4	4	6	50
تقرير	3	4	6	50
المآل	5	4	6	50
.	3	4	6	50

–	3	4	6	51
حسن	3	4	6	51
ما	3	4	6	51
يبتغيه	4	4	6	51
الشعب	3	4	6	51
،	3	4	6	51

فليتفضل	3	4	6	51
بانتخاب	3	4	6	51
لجنة	3	4	6	51
عنه	3	4	6	51
تشترك	3	4	6	51
مع	3	4	6	51
جماعة	3	4	6	51
الرجماء	3	4	6	51
في	3	4	6	51
تقرير	3	4	6	51
المصير	3	4	6	51
،	3	4	6	51

فالحكومة	3	4	6	51
تستند	3	4	6	51
إلى	3	4	6	51
الشعب	3	4	6	51
،	3	4	6	51

والوزارة	3	4	6	51
لا	3	4	6	51
تستغني	3	4	6	51
عن	3	4	6	51
مشورة	4	4	6	51
الأمة	3	4	6	51
،	3	4	6	51

هلموا	4	4	6	51
أيها	3	4	6	51
الزعماء	3	4	6	51
الأبطال	3	4	6	51
معنا	3	4	6	51
إلى	3	4	6	51
دار	3	4	6	51
الدولة	3	4	6	51
لكي	3	4	6	51
نتشاور	4	4	6	51
في	3	4	6	51
الأمر	3	4	6	51
،	3	4	6	51

اجمع	3	4	6	51
زملاءك	3	4	6	51
واتبعونا	3	4	6	51
وفدا	4	4	6	51
من	3	4	6	51
قبل	4	4	6	51
الشعب	3	4	6	51
.	3	4	6	51

وارتدت	3	4	6	52
فينوموس	3	4	6	52
إلى	3	4	6	52
جماعة	3	4	6	52
الرجماء	3	4	6	52
وقالت	3	4	6	52
:	3	4	6	52
لقد	3	4	6	52
سكنت	3	4	6	52
العاصفة	3	4	6	52
،	3	4	6	52

ولم	3	4	6	52
يبق	3	4	6	52
إلا	3	4	6	52
النسيم	3	4	6	52
يهب	3	4	6	52
بتؤدة	5	4	6	52
،	3	4	6	52

فلنعد	3	4	6	52
إلى	3	4	6	52
الدار	3	4	6	52
حيث	3	4	6	52
نتنسم	5	4	6	52
نسيم	3	4	6	52
أخبار	3	4	6	52
هذه	3	4	6	52
الثورة	4	4	6	52
،	3	4	6	52

ولكل	3	4	6	52
مقام	4	4	6	52
مقال	3	4	6	52
.	3	4	6	52

فقال	3	4	6	53
بعلزبول	3	4	6	53
:	3	4	6	53
لا	3	4	6	53
عدمتك	4	4	6	53
داهية	4	4	6	53
يا	3	4	6	53
حبيبة	3	4	6	53
القلب	3	4	6	53
،	3	4	6	53

هل	3	4	6	53
أنت	3	4	6	53
واثقة	3	4	6	53
من	3	4	6	53
أن	3	4	6	53
النسيم	3	4	6	53
الباقي	3	4	6	53
ليس	3	4	6	53
ريح	3	4	6	53
سموم	5	4	6	53
؟	3	4	6	53

–	3	4	6	54
لكل	3	4	6	54
سم	3	4	6	54
ترياق	4	4	6	54
يا	3	4	6	54
عزيزي	3	4	6	54
،	3	4	6	54

فتشجع	3	4	6	54
.	3	4	6	54

–	3	4	6	55
سمعت	3	4	6	55
الهتاف	4	4	6	55
للجمهورية	3	4	6	55
،	3	4	6	55

فهل	3	4	6	55
الدولة	3	4	6	55
دائلة	5	4	6	55
؟	3	4	6	55

–	3	4	6	56
وماذا	3	4	6	56
يضيرك	5	4	6	56
أن	3	4	6	56
تسمى	3	4	6	56
الدولة	3	4	6	56
جمهورية	3	4	6	56
،	3	4	6	56

وأن	3	4	6	56
يسمى	3	4	6	56
ملك	3	4	6	56
الدولة	3	4	6	56
رئيسا	3	4	6	56
للجمهورية	3	4	6	56
؟	3	4	6	56

فالدولة	3	4	6	56
تبقى	3	4	6	56
دولتك	3	4	6	56
،	3	4	6	56

ولا	3	4	6	56
يتغير	3	4	6	56
إلا	3	4	6	56
الأسماء	3	4	6	56
.	3	4	6	56

فسري	5	4	6	57
عن	5	4	6	57
بعلزبول	3	4	6	57
وتنهد	3	4	6	57
الصعداء	4	4	6	57
.	3	4	6	57

الفصل	3	4	3	0
الثالث	3	4	3	0

وكانت	3	4	3	1
طلائع	5	4	3	1
الموكب	4	4	3	1
جوقة	5	4	3	1
موسيقية	3	4	3	1
يتقدمها	3	4	3	1
سرب	3	4	3	1
من	3	4	3	1
الراقصات	3	4	3	1
،	3	4	3	1

فلما	3	4	3	1
بلغ	4	4	3	1
الموكب	4	4	3	1
إلى	3	4	3	1
أول	3	4	3	1
الميدان	3	4	3	1
اختلجت	5	4	3	1
جوكوندا	3	4	3	1
وقالت	3	4	3	1
:	3	4	3	1
الموسيقى	3	4	3	1
أيضا	3	4	3	1
وعهدي	4	4	3	1
بالموسيقى	3	4	3	1
أنها	3	4	3	1
وجدت	3	4	3	1
لتسبيح	3	4	3	1
الباري	4	4	3	1
تعالى	3	4	3	1
وتمجيده	3	4	3	1
.	3	4	3	1

فقال	3	4	3	2
سلفاستروس	3	4	3	2
:	3	4	3	2
ولكن	3	4	3	2
البشر	3	4	3	2
جعلوها	3	4	3	2
من	3	4	3	2
جملة	3	4	3	2
أسلحة	3	4	3	2
الحرب	3	4	3	2
،	3	4	3	2

والشياطين	3	4	3	2
اقتبسوها	4	4	3	2
من	3	4	3	2
البشر	3	4	3	2
.	3	4	3	2

–	3	4	3	3
إن	3	4	3	3
فؤادي	3	4	3	3
يخفق	4	4	3	3
لهذا	3	4	3	3
اللحن	3	4	3	3
،	3	4	3	3

وأشعر	3	4	3	3
برعشة	3	4	3	3
في	3	4	3	3
بدني	3	4	3	3
،	3	4	3	3

كما	3	4	3	3
كنت	3	4	3	3
أشعر	3	4	3	3
حين	3	4	3	3
تعزف	3	4	3	3
الموسيقى	3	4	3	3
في	3	4	3	3
الكنيسة	3	4	3	3
.	3	4	3	3

–	3	4	3	4
إنه	3	4	3	4
لحن	3	4	3	4
حماسي	3	4	3	4
،	3	4	3	4

هو	3	4	3	4
لحن	3	4	3	4
النصر	4	4	3	4
في	3	4	3	4
الحرب	3	4	3	4
،	3	4	3	4

ولعله	3	4	3	4
مقتبس	4	4	3	4
من	3	4	3	4
ألحان	3	4	3	4
الكنيسة	3	4	3	4
.	3	4	3	4

–	3	4	3	5
تبا	5	4	3	5
لهم	3	4	3	5
وألف	3	4	3	5
تب	5	4	3	5
،	3	4	3	5

يدنسون	4	4	3	5
لحن	3	4	3	5
الكنيسة	3	4	3	5
الطاهر	3	4	3	5
،	3	4	3	5

أكره	3	4	3	5
البقاء	3	4	3	5
هنا	3	4	3	5
يا	3	4	3	5
عزيزي	3	4	3	5
،	3	4	3	5

هلم	4	4	3	5
نرجع	3	4	3	5
.	3	4	3	5

–	3	4	3	6
لماذا	3	4	3	6
لا	3	4	3	6
نحول	3	4	3	6
نحن	3	4	3	6
هذا	3	4	3	6
اللحن	3	4	3	6
إلى	3	4	3	6
تسبيح	3	4	3	6
الباري	4	4	3	6
وتمجيده	3	4	3	6
؟	3	4	3	6

«	3	4	3	6
وكل	3	4	3	6
يغني	3	4	3	6
على	3	4	3	6
ليلاه	3	4	3	6
»	3	4	3	6
.	3	4	3	6

–	3	4	3	7
هذا	3	4	3	7
الرقص	3	4	3	7
يشبه	3	4	3	7
الرقص	3	4	3	7
الروماني	4	4	3	7
الذي	3	4	3	7
كنا	3	4	3	7
نرقصه	3	4	3	7
في	3	4	3	7
المدرسة	3	4	3	7
،	3	4	3	7

كما	3	4	3	7
رقصه	3	4	3	7
داود	3	4	3	7
النبي	3	4	3	7
—	3	4	3	7
عليه	3	4	3	7
السلام	3	4	3	7
—	3	4	3	7
أمام	3	4	3	7
تابوت	3	4	3	7
العهد	3	4	3	7
،	3	4	3	7

فهل	3	4	3	7
هؤلاء	3	4	3	7
الراقصات	3	4	3	7
كن	3	4	3	7
راهبات	4	4	3	7
فأثمن	4	4	3	7
؟	3	4	3	7

–	3	4	3	8
بل	3	4	3	8
هن	3	4	3	8
فنانات	3	4	3	8
التاريخ	3	4	3	8
اللواتي	3	4	3	8
جعلن	3	4	3	8
الرقص	3	4	3	8
عبادة	3	4	3	8
في	3	4	3	8
هياكل	3	4	3	8
الجمال	3	4	3	8
البشري	3	4	3	8
،	3	4	3	8

معابد	3	4	3	8
الشهوات	4	4	3	8
البهيمية	5	4	3	8
،	3	4	3	8

فحرم	3	4	3	8
لأجلهن	5	4	3	8
الرقص	3	4	3	8
في	3	4	3	8
المساجد	3	4	3	8
الدينية	3	4	3	8
.	3	4	3	8

–	3	4	3	9
يتراءى	4	4	3	9
لي	3	4	3	9
أن	3	4	3	9
تلك	3	4	3	9
الراقصة	3	4	3	9
الأولى	3	4	3	9
تشبه	3	4	3	9
القديسة	5	4	3	9
تيودورة	3	4	3	9
الملكة	3	4	3	9
زوجة	3	4	3	9
الملك	3	4	3	9
جستين	3	4	3	9
.	3	4	3	9

–	3	4	3	10
بل	3	4	3	10
هي	3	4	3	10
هي	3	4	3	10
بعينها	3	4	3	10
.	3	4	3	10

–	3	4	3	11
لا	3	4	3	11
أصدق	3	4	3	11
،	3	4	3	11

لا	3	4	3	11
يمكن	3	4	3	11
أن	3	4	3	11
تنزل	3	4	3	11
قديسة	5	4	3	11
إلى	3	4	3	11
جهنم	3	4	3	11
لكي	3	4	3	11
ترقص	3	4	3	11
فيها	3	4	3	11
.	3	4	3	11

–	3	4	3	12
بالطبع	3	4	3	12
لا	3	4	3	12
،	3	4	3	12

ولكن	3	4	3	12
تيودورة	3	4	3	12
هي	3	4	3	12
التي	3	4	3	12
أمرت	3	4	3	12
بأن	3	4	3	12
تعين	4	4	3	12
قديسة	5	4	3	12
،	3	4	3	12

فنفذوا	4	4	3	12
أمرها	3	4	3	12
بعد	3	4	3	12
موتها	3	4	3	12
،	3	4	3	12

وهي	3	4	3	12
قديسة	5	4	3	12
جهنمية	3	4	3	12
.	3	4	3	12

–	3	4	3	13
هل	3	4	3	13
تعرف	3	4	3	13
تلك	3	4	3	13
الراقصة	3	4	3	13
الأخرى	3	4	3	13
؟	3	4	3	13

–	3	4	3	14
أظنها	3	4	3	14
كليوبترا	3	4	3	14
،	3	4	3	14

وأظن	3	4	3	14
الثالثة	3	4	3	14
…	3	4	3	14

–	3	4	3	15
تبا	5	4	3	15
لهن	3	4	3	15
جميعا	3	4	3	15
،	3	4	3	15

كان	3	4	3	15
يجب	3	4	3	15
أن	3	4	3	15
يكن	3	4	3	15
راقصات	3	4	3	15
في	3	4	3	15
السماء	3	4	3	15
أمام	3	4	3	15
العرش	3	4	3	15
الإلهي	3	4	3	15
للتمجيد	3	4	3	15
والتسبيح	3	4	3	15
.	3	4	3	15

–	3	4	3	16
أظن	3	4	3	16
عرش	3	4	3	16
بعلزبول	3	4	3	16
أكثر	3	4	3	16
احتياجا	3	4	3	16
للرقص	3	4	3	16
يا	3	4	3	16
عزيزتي	3	4	3	16
،	3	4	3	16

وأما	3	4	3	16
عرش	3	4	3	16
الله	3	4	3	16
فالكون	3	4	3	16
كله	3	4	3	16
تسبيح	3	4	3	16
وتمجيد	3	4	3	16
له	3	4	3	16
.	3	4	3	16

•	3	4	3	17
•	3	4	3	17
•	3	4	3	17

ثم	3	4	3	18
تلا	3	4	3	18
جوق	5	4	3	18
الموسيقى	3	4	3	18
والرقص	3	4	3	18
صفوف	3	4	3	18
من	3	4	3	18
جنود	3	4	3	18
الزبانية	5	4	3	18
،	3	4	3	18

فدخلوا	3	4	3	18
إلى	3	4	3	18
الساحة	3	4	3	18
،	3	4	3	18

واصطفوا	3	4	3	18
في	3	4	3	18
جوانبها	3	4	3	18
،	3	4	3	18

ودخل	3	4	3	18
الموكب	4	4	3	18
البعلزبولي	3	4	3	18
،	3	4	3	18

فقالت	3	4	3	18
جوكوندا	3	4	3	18
:	3	4	3	18
ويحهم	4	4	3	18
!	3	4	3	18

ما	3	4	3	18
هذا	3	4	3	18
الهودج	4	4	3	18
العظيم	3	4	3	18
على	3	4	3	18
أكتاف	3	4	3	18
هؤلاء	3	4	3	18
